age,revenu_mensuel,anciennete_compte_mois,nb_transactions_mois,montant_moyen_transaction,taux_endettement_pct,nb_incidents_paiement_12m,montant_credit_demande,type_contrat,score_bureau_externe,utilisation_carte_pct,default
37,1007.49,4,19,95.93,56.13,1,3359.92,CDI,705,62.81,1
26,1390.76,5,16,18.92,3.21,0,2573.96,CDI,620,66.08,1
38,2007.74,91,16,92.01,35.41,1,2208.1,CDI,424,67.6,1
25,2458.6,30,11,61.62,38.82,2,13230.87,CDI,578,68.86,0
29,1956.98,7,20,55.78,42.9,0,7927.2,CDI,704,25.5,0
37,2125.24,21,19,47.68,20.19,0,3745.72,CDI,764,54.48,0
38,1566.64,18,20,16.5,16.94,0,1072.17,Sans emploi,748,43.05,1
23,2271.8,44,19,24.83,47.46,1,3367.36,CDI,788,46.49,0
45,3527.5,31,15,65.16,18.73,0,6204.47,CDI,827,75.65,0
40,2493.23,42,22,13.3,40.19,1,2357.99,Indépendant,655,29.85,0
28,2612.48,6,22,15.14,21.93,0,1833.55,CDI,671,45.85,0
20,2075.86,24,15,43.23,13.4,0,5448.92,Indépendant,611,56.25,0
33,931.31,1,20,18.41,50.83,0,3695.91,CDI,591,67.52,0
30,1142.62,2,22,64.7,25.57,1,3735.05,CDI,571,49.91,0
36,2230.26,30,16,18.92,36.16,0,3685.18,CDI,589,16.79,0
31,1811.88,1,17,41.2,9.78,0,1659.99,Indépendant,655,74.06,1
18,2215.36,21,20,43.97,34.78,0,2389.3,CDI,748,58.82,0
31,3845.6,43,12,23.39,32.8,2,3533.13,CDI,677,65.62,0
32,2516.97,11,13,28.26,6.96,1,1674.01,CDI,648,19.03,0
41,3192.19,1,14,20.05,89.6,0,2090.21,Indépendant,644,72.56,1
28,1899.28,30,10,33.57,40.32,0,8978.64,CDI,600,35.31,0
51,1270.27,63,22,16.1,57.46,0,4194.77,Sans emploi,617,63.74,0
18,1774.35,30,10,28.61,30.6,1,4181.36,CDI,524,20.7,1
47,1271.66,20,19,61.01,38.15,0,5603.95,CDI,632,45.77,0
33,3648.24,6,21,14.05,15.74,1,5251.31,CDI,633,17.41,0
43,2590.26,1,17,23.3,27.02,1,4000.49,CDI,596,16.98,0
35,2296.52,28,15,50.99,40.75,0,2338.55,CDI,616,88.47,0
46,3159.69,6,19,6.75,39.7,0,2001.76,Sans emploi,782,55.29,0
31,800.0,46,18,144.53,25.4,0,4501.8,CDD,633,75.17,0
24,2366.84,15,22,76.88,17.17,0,9055.81,CDI,485,25.85,0
48,1014.81,18,7,10.27,55.66,0,874.61,CDI,698,44.96,0
34,1814.86,33,14,6.61,61.78,0,5937.2,CDD,753,36.31,0
37,1584.43,36,20,34.85,28.62,0,1707.33,CDI,802,61.41,0
47,2445.82,24,18,14.23,30.95,0,4646.0,Indépendant,493,28.25,0
25,2015.8,66,21,72.02,15.15,1,3164.66,Indépendant,747,44.48,0
40,3317.35,96,19,46.29,24.42,0,2822.51,CDI,662,27.89,1
29,1392.08,70,17,37.49,23.55,0,3825.98,CDD,740,25.23,0
33,2498.05,41,17,21.84,27.05,1,5031.57,CDI,536,36.87,1
35,1957.36,29,28,118.44,6.52,0,7266.48,Indépendant,825,60.92,0
20,878.01,26,24,61.25,36.16,0,2393.3,CDI,584,52.1,0
27,1208.7,3,20,54.48,25.2,0,4913.71,CDI,586,79.12,1
48,1703.01,8,18,86.73,21.48,1,4386.22,CDI,640,23.48,0
43,2990.16,1,20,15.4,4.97,0,4655.68,CDD,713,9.03,0
34,2239.08,4,21,92.65,9.54,0,3418.06,Sans emploi,631,79.45,0
37,1081.71,14,20,27.71,64.08,1,4968.21,Indépendant,746,61.77,1
32,1710.29,4,15,44.2,8.45,0,11391.85,Indépendant,614,34.1,0
48,4478.04,55,25,30.15,47.02,0,4035.47,CDI,644,18.61,0
33,1913.34,39,19,7.89,52.88,1,3292.11,CDI,554,22.21,0
37,1573.43,2,26,71.79,32.8,1,3174.16,CDI,637,30.44,0
46,2267.23,7,19,8.22,47.23,1,4142.71,CDI,848,83.52,0
27,2559.26,41,17,16.04,37.43,0,3419.01,Indépendant,718,17.03,0
50,1485.56,39,24,23.93,17.81,0,9818.33,CDI,850,52.91,0
20,2278.22,69,19,7.43,14.98,0,1807.67,CDI,777,64.35,0
50,1572.33,142,18,14.45,35.01,0,8327.82,CDI,678,36.74,1
31,2509.45,89,13,41.21,18.28,0,2803.64,CDD,548,63.0,0
32,1963.89,13,21,26.0,24.93,1,3483.06,CDI,764,71.01,0
18,2257.37,7,16,27.72,49.1,0,5286.29,CDD,573,44.79,0
30,1297.77,34,16,16.7,15.91,1,2636.13,CDI,552,44.08,1
25,1262.32,8,16,35.3,39.17,0,2511.29,Sans emploi,633,67.48,0
29,2775.79,39,20,26.43,51.69,1,2161.65,Sans emploi,577,76.64,0
33,1757.4,18,11,9.48,17.08,0,2347.98,CDI,760,24.33,0
44,2067.56,37,17,29.12,31.97,1,4041.09,Indépendant,594,51.23,0
37,1588.19,8,22,12.94,44.6,1,12186.17,CDI,769,63.87,1
38,2718.49,17,13,68.53,3.71,1,5176.29,CDI,675,48.13,0
24,1388.41,20,19,25.1,22.44,0,5952.93,CDI,625,30.1,0
26,1713.89,68,15,242.81,12.19,2,1857.33,CDD,636,13.54,0
52,2585.19,7,16,72.33,16.64,1,1893.42,CDI,605,43.92,0
28,3072.18,65,25,30.77,52.06,0,5922.84,CDI,715,20.9,0
51,1441.45,39,11,53.49,31.28,0,1142.55,CDI,679,25.32,0
32,4363.45,31,21,6.69,30.14,0,3481.43,CDI,555,23.33,0
35,2093.74,37,16,72.07,5.36,1,7231.99,CDD,573,19.76,0
45,1143.51,22,16,17.98,4.43,0,3228.94,CDI,556,29.38,0
47,2146.51,7,13,36.52,43.26,0,3217.62,CDI,718,74.32,0
34,1534.84,5,21,19.32,15.17,0,5735.02,CDI,782,56.02,0
31,2209.66,48,17,20.99,17.02,2,3259.25,CDI,755,26.23,0
34,1786.27,31,17,29.57,34.41,1,6618.89,CDI,687,15.14,0
38,1882.07,6,18,36.16,19.88,1,2484.49,CDI,760,29.31,0
43,1212.49,23,17,33.35,14.97,1,7502.31,Indépendant,669,26.5,1
35,2831.52,14,9,34.0,20.47,0,3601.36,Sans emploi,694,41.39,1
41,1087.21,4,16,9.6,62.67,1,1621.83,CDI,604,47.53,0
50,1110.42,18,22,209.49,18.83,0,4272.05,Indépendant,605,68.5,0
38,2144.89,8,12,40.8,35.56,0,1554.59,CDI,661,33.56,0
38,3721.45,2,13,47.89,46.69,1,3681.52,CDD,799,63.12,0
20,1555.8,15,16,26.13,21.22,0,2021.57,Indépendant,789,12.15,0
18,2488.99,21,15,17.24,80.83,0,1277.21,CDD,702,21.62,1
38,2938.66,1,18,38.31,31.9,0,1096.68,CDD,622,52.31,0
34,2618.48,12,13,42.66,52.7,0,5962.73,CDI,565,38.02,1
30,1584.78,7,16,93.89,35.54,0,1864.9,CDI,693,30.17,0
37,1119.23,1,18,171.82,36.15,0,4956.48,CDI,850,60.81,0
34,800.0,3,21,107.62,43.01,0,4807.49,CDI,580,20.63,0
46,1619.34,4,23,8.6,23.37,0,8045.85,CDI,627,57.22,0
36,3079.21,5,17,23.79,37.82,0,4797.76,Sans emploi,727,25.28,0
28,1102.82,39,26,44.24,44.21,2,1003.28,CDI,796,28.71,1
44,2488.15,14,17,24.93,17.51,1,6570.02,CDI,714,50.2,1
33,1191.81,4,21,32.91,40.34,1,3126.09,Indépendant,637,35.26,0
40,1908.95,3,26,6.4,33.52,1,8702.83,CDI,588,45.79,0
30,2496.57,8,18,69.42,31.33,0,4184.34,CDD,765,28.14,0
28,1356.77,38,12,7.9,21.72,0,5422.3,Sans emploi,543,62.58,1
36,1964.58,11,18,10.0,13.3,0,6017.06,CDD,420,26.22,0
35,1513.03,4,15,15.45,45.85,1,2242.3,CDD,805,73.6,0
39,2493.63,12,17,31.56,27.07,0,5650.0,CDI,734,51.92,0
32,2022.22,19,26,9.62,22.77,2,4610.54,Indépendant,515,26.36,0
18,1867.21,1,13,14.91,13.74,0,5554.41,CDI,716,53.07,0
31,3648.33,23,19,83.35,20.28,0,3997.91,CDI,608,15.21,1
42,2446.44,12,14,31.2,58.42,1,2733.78,Indépendant,531,65.46,1
32,1338.23,1,17,47.74,11.15,0,1813.41,Sans emploi,672,43.99,0
32,1752.34,27,21,13.0,37.29,0,3512.21,CDD,577,51.02,0
44,1760.14,30,19,32.66,27.66,2,5946.17,Indépendant,586,63.02,0
28,1887.15,23,17,30.64,54.22,0,3525.18,CDI,554,20.02,0
20,5613.51,10,15,18.33,44.68,0,4802.49,CDD,668,35.73,0
33,2148.23,18,19,32.73,30.62,0,643.4,CDI,748,18.57,0
30,800.0,12,25,7.8,29.28,1,6873.77,CDI,561,37.96,0
25,1429.26,29,14,47.93,21.72,0,5739.78,CDD,689,61.14,0
33,800.0,21,26,24.95,15.24,1,4482.6,CDD,687,19.38,0
39,1571.7,2,23,27.87,9.95,1,7414.94,CDI,537,52.16,0
35,800.0,24,24,66.12,14.97,0,3978.08,CDI,657,22.57,0
38,1234.31,28,19,47.68,45.43,0,6665.86,CDI,726,64.46,0
52,924.04,11,23,26.58,32.36,0,3559.06,CDI,750,69.66,0
31,2161.02,49,14,14.27,21.32,0,2830.8,CDD,640,34.69,0
37,1821.18,44,15,95.87,9.94,0,4250.59,CDI,554,56.2,1
30,2084.16,5,21,11.99,42.88,0,1783.74,CDI,664,60.64,0
27,1737.79,56,19,55.61,9.17,0,7313.79,CDI,677,35.9,0
29,977.64,14,17,9.81,42.31,0,7306.94,Sans emploi,580,30.78,0
30,2289.37,30,7,69.62,8.29,1,10931.65,CDI,494,15.32,0
38,4291.16,40,16,74.83,5.03,0,3465.03,CDI,720,44.96,0
57,2185.3,17,13,7.68,16.73,0,4007.18,CDI,672,26.83,0
28,1505.74,12,20,48.33,19.98,0,3994.27,Sans emploi,545,73.69,0
31,963.03,59,17,45.31,40.16,0,2882.14,CDD,795,38.9,0
34,1214.4,6,15,58.89,35.2,1,4200.71,Indépendant,684,22.42,0
38,2228.44,7,29,45.26,13.22,0,4378.88,CDD,507,39.27,0
37,2938.37,11,22,16.09,15.73,0,791.38,CDI,700,25.05,1
47,2045.4,47,22,28.75,34.67,0,1995.36,CDI,770,34.15,0
18,2601.26,66,27,124.56,43.36,2,6797.12,CDI,623,63.31,0
18,2496.45,6,21,14.37,19.17,1,4297.65,CDI,814,60.0,0
30,2282.24,47,15,43.79,25.7,0,1204.99,CDI,638,45.45,0
45,1357.39,7,14,83.5,48.03,0,1988.44,CDI,749,27.15,0
20,1967.6,84,22,15.74,5.4,2,3785.05,CDD,450,18.68,1
18,1247.16,22,9,11.29,10.08,1,2177.65,CDI,648,55.56,1
40,1834.95,1,18,12.7,27.55,1,5106.98,Indépendant,762,2.21,0
37,2110.26,1,9,46.33,48.02,0,4699.0,CDD,475,55.57,1
24,3849.65,4,18,12.62,28.23,0,5049.08,CDI,791,53.49,1
25,1015.22,5,21,30.65,17.31,0,3804.64,CDI,737,17.41,0
25,2256.91,35,19,99.11,45.92,0,3504.39,CDD,727,26.19,1
36,3524.99,6,22,32.72,39.78,0,10323.05,Indépendant,684,3.35,0
29,2554.08,82,26,18.58,50.49,0,2114.68,Indépendant,558,19.59,1
39,2639.89,24,17,37.55,25.6,0,652.65,CDI,666,34.8,1
18,2366.37,28,30,32.28,37.11,1,1275.48,Sans emploi,671,48.99,1
26,3248.85,6,19,48.45,9.07,2,2186.01,CDI,460,26.2,0
24,1121.01,53,22,120.22,5.93,0,11712.93,CDI,606,5.66,0
32,981.3,26,15,46.39,5.68,1,6286.18,CDI,635,60.87,0
30,1815.61,47,25,166.05,6.98,0,1764.89,CDI,697,43.64,0
42,800.0,74,22,48.55,27.76,1,2094.24,CDD,599,30.89,1
18,3152.24,3,24,18.73,35.54,0,4650.31,CDD,608,3.97,0
35,3138.31,2,18,202.47,33.56,0,3240.75,CDI,566,68.09,0
40,1500.76,39,13,30.9,18.18,0,1732.43,CDI,850,35.88,1
53,1543.24,48,20,14.97,41.13,1,1698.71,CDD,543,33.91,0
30,1762.93,21,11,208.13,29.62,1,2137.55,CDI,521,25.34,0
38,1863.48,11,16,19.24,19.13,0,1886.62,CDD,706,61.7,0
18,1927.0,25,19,18.66,69.3,0,2184.42,CDD,580,23.75,0
18,2335.48,9,28,22.16,24.98,0,3971.25,CDD,525,61.36,0
43,1685.82,6,19,38.72,18.11,0,4044.09,CDD,631,50.17,0
35,2772.94,16,18,70.33,35.17,1,1076.62,CDI,647,56.79,0
46,2221.4,6,18,5.0,36.89,0,3499.36,CDI,696,51.07,0
22,1388.94,16,12,70.09,16.41,1,2408.51,CDI,668,35.1,0
40,3302.58,74,18,22.11,26.81,0,4428.97,Sans emploi,657,14.37,0
53,993.48,43,18,24.69,9.2,1,6345.33,CDI,693,45.18,0
39,1747.42,67,14,129.56,19.3,0,5071.61,Sans emploi,723,39.68,1
37,2802.44,39,13,40.21,29.61,0,1695.28,Indépendant,598,54.23,1
35,1318.84,10,16,48.27,10.21,1,3954.4,Indépendant,603,37.81,0
20,2090.3,40,18,32.79,26.38,0,6708.58,CDD,715,58.19,1
48,2320.02,61,16,61.74,56.89,0,2669.47,CDI,625,84.72,0
29,1240.42,70,13,120.11,35.53,0,620.47,CDI,581,63.48,0
40,1762.83,27,19,5.0,22.93,0,5736.78,CDI,589,25.33,0
20,1697.99,6,20,79.27,25.51,0,1724.64,CDI,519,35.59,0
23,1423.57,1,18,113.65,8.77,1,8235.07,CDI,686,16.52,0
48,5082.44,4,16,50.32,22.82,2,2912.7,CDD,812,18.18,0
31,1295.5,80,20,20.09,31.37,0,6740.54,CDI,734,49.05,0
49,2850.36,15,17,13.88,51.24,0,1977.18,CDI,591,38.41,0
34,1528.15,46,13,214.41,26.22,0,2954.33,CDD,465,16.28,0
18,1121.43,15,22,16.83,17.14,0,4824.21,Indépendant,557,68.31,0
43,1906.18,26,19,111.08,36.08,2,7509.46,CDD,641,36.14,0
29,2432.06,1,17,46.16,81.01,0,4708.58,CDD,719,16.72,0
41,2745.03,7,11,167.62,7.49,0,4357.67,CDI,716,21.85,0
35,3654.7,14,15,26.58,28.8,0,4467.12,CDD,612,61.54,0
20,6772.19,24,26,9.73,54.05,0,1764.17,CDI,643,14.3,0
36,2035.97,4,12,34.11,24.58,0,6257.12,CDD,595,43.44,0
56,1354.6,34,17,10.7,9.09,1,885.42,CDI,605,43.19,0
39,2228.27,11,18,274.08,37.57,1,4829.05,CDD,671,17.97,1
34,1616.9,40,19,55.61,14.5,0,1148.55,CDI,603,20.14,1
45,2751.72,2,12,62.44,51.99,0,3693.6,CDI,538,62.98,0
37,1020.93,27,19,62.47,5.74,2,2884.41,CDI,657,73.96,0
37,5235.81,8,11,19.84,37.98,0,2826.58,CDD,703,59.02,0
24,2667.23,38,18,30.73,10.7,0,4503.35,CDI,607,50.25,1
37,859.14,12,15,37.11,13.51,0,3442.21,CDI,850,30.76,0
45,1327.13,26,14,154.82,56.66,0,4906.04,CDD,641,54.76,0
27,2620.11,65,21,13.83,25.21,0,5449.46,CDI,577,10.26,0
48,3076.81,1,17,19.31,3.71,2,674.44,CDI,810,16.1,0
34,1032.34,1,20,25.67,31.05,0,9708.0,CDI,775,16.16,0
26,2502.41,35,20,20.15,28.78,0,1827.53,Sans emploi,850,49.26,0
44,800.0,25,23,10.93,43.4,0,4502.25,CDI,646,28.38,1
32,1749.62,8,13,5.0,13.77,0,6258.86,Indépendant,616,35.54,0
42,2989.83,16,22,8.21,36.1,1,5479.72,CDD,642,65.96,1
32,1423.71,1,18,80.17,56.59,0,6423.11,CDI,705,41.52,0
34,929.75,5,16,33.84,57.35,2,1750.1,Indépendant,756,33.5,0
39,1943.43,13,13,65.29,59.55,0,3444.66,CDI,740,4.49,0
37,1390.33,43,20,21.63,30.68,0,5700.55,CDI,651,57.55,0
18,2410.97,15,14,31.54,29.04,0,2961.89,CDD,713,37.64,1
24,1226.78,21,20,119.66,27.92,0,6089.29,CDD,563,65.46,0
44,1290.01,49,26,114.16,24.57,0,4596.13,CDI,568,50.59,0
33,800.0,9,22,70.94,43.9,0,3807.49,CDI,661,28.3,0
30,1964.11,29,24,39.87,38.95,0,6854.48,Indépendant,452,44.89,1
22,1694.66,47,15,50.98,11.97,0,1144.34,CDI,649,52.43,1
24,1071.68,5,21,45.46,20.43,0,1287.86,CDI,734,42.2,0
18,1985.12,10,13,29.9,36.33,0,5370.5,CDI,684,92.42,0
34,2878.64,92,17,24.85,22.55,0,3463.77,CDI,773,40.74,0
29,1653.84,97,25,81.64,14.2,0,3299.75,CDI,612,28.01,1
25,2052.07,6,15,12.41,8.63,0,3298.38,CDI,520,14.07,0
34,2056.78,2,23,108.49,66.94,0,7690.68,CDI,579,53.41,0
38,1064.08,7,22,27.48,20.58,1,2749.84,Indépendant,657,17.7,0
55,4556.17,12,22,12.24,24.73,0,4298.85,Sans emploi,799,43.71,0
20,1475.87,14,13,22.27,13.53,0,4358.31,CDI,817,28.67,0
46,2439.69,23,20,17.23,56.86,0,6993.32,CDI,471,21.81,0
44,2565.91,54,17,21.75,33.31,2,4225.42,Sans emploi,630,13.39,0
27,1710.84,10,22,21.44,3.53,1,4642.53,CDD,581,56.83,0
37,2386.61,45,11,20.79,5.96,0,1701.18,CDI,591,40.31,0
30,2031.71,2,19,26.79,44.39,0,1765.57,CDI,629,30.29,0
36,967.52,1,19,32.38,22.36,0,2106.67,CDD,581,35.8,0
49,1569.96,17,10,61.75,33.05,0,3104.86,CDD,702,35.21,0
41,1385.48,1,14,28.14,54.74,1,2276.32,Indépendant,794,20.21,0
40,1481.87,12,10,43.9,44.01,0,3435.96,CDD,791,21.2,0
31,1017.82,54,15,34.26,35.13,0,3039.91,Sans emploi,579,13.04,0
20,3009.08,7,20,51.89,38.22,4,968.43,CDI,636,20.3,1
33,3720.04,29,19,35.32,44.65,0,2877.51,CDI,790,56.52,0
46,2816.33,9,19,20.58,13.76,0,2307.48,CDI,692,48.81,0
20,3208.81,1,14,16.66,26.06,0,6386.37,CDI,763,35.79,0
25,1561.33,19,23,40.12,42.65,2,4832.33,CDI,705,36.46,0
36,1370.91,43,18,91.83,21.53,0,7100.91,CDD,740,14.72,0
25,1286.59,12,18,28.49,5.79,0,7421.73,CDI,605,15.88,1
27,2426.62,23,22,19.73,37.27,0,15202.44,Indépendant,592,44.35,0
31,2014.79,55,14,27.89,45.93,0,2300.35,CDI,480,41.57,0
22,1759.1,37,19,21.99,36.27,0,5296.06,CDI,544,34.99,0
25,3244.24,5,20,20.26,32.26,0,2874.05,CDD,616,24.01,0
41,2181.14,31,16,11.06,17.98,1,3023.35,Sans emploi,479,60.71,1
22,1252.58,17,21,28.15,57.67,0,1710.28,CDD,728,26.42,0
19,1343.88,32,20,40.92,24.08,0,2127.63,CDI,653,29.18,0
29,2468.01,16,17,14.66,10.94,1,10393.39,CDI,624,27.18,0
42,2897.53,3,17,17.18,27.04,0,3233.47,Sans emploi,638,33.36,0
33,2328.66,20,20,16.27,21.88,0,1387.04,Indépendant,749,52.19,0
30,4242.94,16,21,11.56,29.13,0,2329.4,CDI,562,22.64,0
35,3775.22,17,18,16.18,7.6,0,3142.12,CDI,542,61.06,0
18,2216.54,50,23,29.19,35.46,0,1836.15,CDD,608,4.89,0
39,1252.62,53,21,11.97,30.61,1,5403.77,CDD,781,64.66,1
38,1015.1,14,10,30.6,50.69,1,3215.09,CDI,581,37.02,1
31,1531.84,14,12,19.69,22.95,2,4512.07,CDI,674,56.08,0
44,2547.67,17,23,16.52,32.47,1,1277.93,CDD,598,3.8,0
24,4112.08,17,17,45.69,39.69,0,1752.82,CDI,462,63.91,0
46,2193.34,71,19,20.68,22.41,1,1862.47,CDI,553,17.49,0
36,3066.37,25,23,23.61,48.64,0,6568.75,CDI,553,28.45,0
31,1632.05,8,18,93.61,23.06,1,3093.55,CDD,672,59.7,0
35,2403.68,18,18,16.63,24.24,1,4483.65,CDI,719,50.94,0
34,2628.63,23,14,115.33,10.73,0,12727.97,CDI,485,56.97,0
46,800.0,24,19,25.97,5.85,1,2392.56,Indépendant,640,60.15,0
24,1514.15,21,20,14.05,39.83,3,3308.88,CDI,633,61.85,0
27,2781.0,5,15,22.12,8.41,0,3201.41,CDD,831,40.55,0
45,2057.84,1,14,35.93,15.67,0,1629.87,CDD,646,58.24,0
29,1067.8,10,29,90.49,6.86,0,4543.54,CDI,736,9.7,0
43,800.0,13,18,63.45,43.51,0,2054.19,CDI,518,53.74,0
51,1546.67,2,15,35.79,39.15,2,1454.19,CDD,612,26.86,0
31,1763.53,40,21,90.88,31.03,0,500.0,CDI,509,28.68,0
41,1227.54,10,18,7.87,46.48,1,3726.71,CDI,606,25.22,0
24,1940.72,58,13,41.36,29.99,1,3882.63,Indépendant,642,80.33,0
42,2282.09,4,20,43.36,11.98,2,5536.66,CDI,496,45.63,0
37,2455.6,1,14,43.77,29.44,0,8866.98,CDI,725,38.12,0
39,800.0,16,25,9.72,33.83,0,3453.66,CDI,697,12.67,0
29,1013.16,5,20,15.42,42.56,0,3535.08,CDD,726,56.25,0
19,1589.44,66,17,29.91,26.42,0,1244.18,CDI,666,19.17,1
40,2350.04,1,18,81.16,8.94,1,12353.25,CDI,552,36.94,0
18,2264.7,13,22,151.41,30.33,0,568.65,CDD,729,27.34,1
32,2247.23,62,19,20.3,60.55,1,3194.06,CDI,566,37.1,1
44,1534.55,11,27,12.28,62.28,1,9346.33,CDI,512,42.8,0
37,1573.21,2,23,64.29,8.26,0,2620.16,CDD,606,81.47,0
53,1315.75,9,20,261.02,23.42,0,1569.33,CDI,628,52.67,0
45,2564.75,16,14,80.67,47.46,0,5212.9,CDI,662,70.01,0
28,1207.69,5,17,19.01,60.82,1,11036.41,CDI,566,37.62,1
35,2660.09,15,20,316.34,20.29,1,15420.4,Indépendant,785,41.95,0
34,1997.6,43,14,58.15,14.2,0,1966.99,CDI,691,51.24,0
20,1784.53,49,23,18.39,45.99,1,4873.86,Sans emploi,708,13.53,1
26,1358.46,1,14,153.67,19.56,1,7574.44,CDI,745,44.86,0
29,994.69,4,15,17.29,6.15,0,5248.61,Indépendant,675,37.64,0
18,1363.96,8,16,20.99,3.81,0,4912.5,CDD,677,29.27,0
35,1571.55,21,21,59.98,40.84,0,2597.43,Indépendant,633,5.8,0
32,800.0,11,15,33.4,33.7,0,2931.76,CDD,635,12.02,0
19,1667.33,44,10,35.05,13.07,1,2579.06,CDI,703,42.65,0
39,2749.74,30,22,35.1,25.78,0,1557.55,CDI,539,13.7,0
42,2344.86,3,16,81.14,16.06,0,1954.36,Indépendant,558,73.03,1
37,1459.27,23,13,5.57,39.56,0,2100.63,CDD,835,44.16,0
32,1859.26,3,15,42.51,33.94,0,6338.81,CDI,627,46.7,0
40,1420.76,7,25,27.17,55.31,0,5187.7,CDI,850,27.94,0
41,1945.64,5,15,18.95,26.93,1,3111.77,CDD,720,45.66,1
38,3618.77,5,17,18.91,4.39,0,2528.05,CDD,698,39.88,0
27,2804.42,23,16,5.0,59.86,0,895.48,CDI,578,37.91,0
37,2296.8,20,13,18.28,25.28,0,2907.74,Indépendant,623,57.79,0
46,1461.43,5,15,93.06,72.09,0,4032.32,CDD,481,53.11,1
29,2543.95,110,12,65.12,10.66,0,13224.73,CDD,657,12.25,0
55,858.04,13,22,29.34,44.54,0,6683.94,CDI,578,18.98,0
30,1626.93,2,18,11.34,37.5,1,3742.24,Sans emploi,607,10.3,0
35,2362.17,3,28,64.6,29.67,1,3534.06,CDI,599,36.11,1
28,2533.17,21,15,94.48,6.77,2,1805.31,CDD,551,40.85,0
37,2454.72,92,14,76.22,17.1,1,4183.37,Sans emploi,402,10.27,0
18,2076.62,20,24,16.01,11.74,0,4177.04,CDD,638,38.41,1
29,1668.54,71,22,17.36,54.28,0,4241.76,CDD,635,4.05,0
24,2314.47,14,20,123.71,20.35,0,2063.88,Indépendant,498,23.19,0
36,1190.38,14,13,13.28,11.68,0,10121.81,CDI,598,30.84,0
44,1249.22,16,25,49.43,38.14,0,11406.28,CDI,615,33.42,0
41,1871.57,28,18,8.53,17.35,1,3520.41,Indépendant,684,65.08,0
18,1966.96,11,16,26.95,26.87,0,5817.29,CDD,590,16.88,0
54,806.56,47,23,53.72,56.61,0,1361.77,Sans emploi,683,30.13,0
38,2230.53,1,18,33.27,36.26,1,1667.13,CDI,730,17.34,0
27,2569.94,14,13,51.22,35.21,0,5123.55,CDI,571,22.3,0
36,1759.05,17,18,13.1,13.04,0,5028.85,CDD,547,52.04,0
36,5250.15,22,15,17.98,4.71,1,5082.69,CDI,539,39.67,0
28,1342.66,8,5,49.57,62.55,1,3644.61,CDI,692,32.44,0
37,1549.91,13,14,58.61,4.94,2,5795.65,Indépendant,618,61.57,0
29,1526.6,16,16,40.42,22.02,0,1949.35,Indépendant,612,39.09,0
31,1759.91,28,13,71.22,52.11,0,3020.84,CDD,660,19.93,0
28,1572.45,35,20,9.37,16.02,0,12145.37,CDI,482,37.53,0
21,972.2,32,15,23.68,26.35,0,3254.72,CDD,694,59.83,0
36,1426.87,10,20,140.87,10.17,0,6961.81,CDI,605,78.18,0
40,1743.17,178,13,92.56,44.96,0,3084.28,CDI,586,23.83,1
40,3149.32,45,22,55.79,20.84,1,4274.03,CDI,626,35.63,1
43,4861.98,7,13,30.17,16.9,1,7011.94,CDI,679,48.7,0
38,3303.12,5,8,76.26,3.59,0,1737.96,CDI,610,38.86,0
30,1288.43,9,23,47.57,16.23,1,8120.43,CDI,570,23.34,0
43,1334.98,14,14,10.44,35.55,1,3019.99,CDD,743,50.33,0
22,1695.85,45,25,73.97,15.45,0,4933.69,CDI,571,28.32,0
26,4035.61,36,20,17.35,61.25,0,2331.18,CDD,538,61.74,0
25,1691.25,45,21,61.55,43.03,0,2496.27,CDI,606,9.96,0
45,1007.2,8,22,9.67,32.16,2,1520.88,CDI,648,26.43,1
44,1456.04,21,18,118.35,33.18,0,2084.85,Indépendant,546,53.33,0
39,2552.04,8,18,27.49,38.39,0,3668.26,CDI,639,57.11,1
45,2476.78,3,23,14.35,19.19,2,3768.85,CDI,702,26.39,0
26,1665.2,27,18,19.92,32.44,0,5638.05,CDI,744,63.12,1
38,2469.58,4,15,26.2,23.9,0,3128.4,Sans emploi,513,44.81,0
33,800.0,26,20,33.9,18.3,0,6780.34,CDI,699,26.36,0
43,1907.04,25,9,95.09,17.63,3,6858.63,CDD,612,76.63,0
34,2672.76,39,23,35.97,21.67,0,2530.52,CDI,661,21.81,0
31,1255.82,4,24,6.28,7.52,0,500.0,CDI,571,37.25,0
40,1253.87,36,23,13.07,24.6,0,4471.65,Indépendant,575,29.56,0
43,800.0,171,23,291.81,4.71,1,3540.72,Indépendant,619,85.99,0
28,3700.02,45,18,37.84,20.61,1,1765.31,CDI,594,18.16,0
34,1320.56,33,17,71.43,54.96,3,9102.11,Indépendant,576,28.32,1
25,2027.39,26,13,26.78,46.57,1,2767.06,CDI,558,17.8,0
18,2383.55,13,25,15.57,36.59,0,1921.04,CDI,652,25.72,1
37,3573.79,31,16,23.41,31.34,0,14381.36,CDI,613,23.95,0
41,1699.96,31,19,37.64,24.84,1,2944.54,CDD,518,24.86,0
37,1431.41,24,19,23.8,26.31,2,3630.85,CDI,567,46.6,1
18,1966.85,38,12,151.79,9.53,1,4547.32,CDD,720,39.02,1
31,3228.26,14,11,21.07,54.67,1,1634.88,CDI,529,52.69,0
18,1687.67,3,18,14.97,22.15,0,2335.54,CDI,723,27.47,0
48,1189.31,19,16,63.95,33.98,1,3199.84,CDD,601,69.67,1
24,915.82,7,18,70.39,2.79,0,9332.18,Indépendant,729,85.25,0
47,1056.06,11,22,34.86,3.41,0,2050.05,CDD,602,31.78,0
