age,revenu_mensuel,anciennete_compte_mois,nb_transactions_mois,montant_moyen_transaction,taux_endettement_pct,nb_incidents_paiement_12m,montant_credit_demande,type_contrat,score_bureau_externe,utilisation_carte_pct,default_reel,proba_defaut,prediction,segment_risque
35,800.0,12,14,22.84,12.59,1,6368.33,CDD,619,18.47,1,0.5666,1,Risque eleve
39,1448.13,2,23,7.53,32.6,0,2502.12,CDI,835,27.06,0,0.1983,0,Faible risque
30,1758.03,8,20,20.67,22.04,0,3932.29,CDI,718,33.52,0,0.2716,0,Faible risque
21,2057.1,46,21,80.39,75.41,0,1682.18,CDD,692,43.66,0,0.6335,1,Risque eleve
30,1312.0,41,12,21.67,38.44,1,1340.13,CDI,481,55.6,0,0.7592,1,Risque eleve
47,1631.34,20,15,15.0,50.22,0,2791.8,CDD,546,37.17,0,0.6942,1,Risque eleve
46,1361.66,22,16,5.58,14.61,0,1898.37,CDI,466,67.23,0,0.5868,1,Risque eleve
25,2284.8,43,12,79.42,8.81,1,1740.54,CDD,643,62.14,0,0.5251,1,Risque moyen
32,1963.89,13,21,26.0,24.93,1,3483.06,CDI,764,71.01,0,0.3324,0,Faible risque
33,1973.71,4,13,12.22,33.58,2,3328.76,CDD,615,38.18,0,0.7261,1,Risque eleve
29,1809.81,3,12,22.48,15.3,0,4268.04,CDD,641,22.93,1,0.4121,0,Risque moyen
36,2842.48,1,28,20.38,52.18,0,1273.81,CDI,582,16.86,0,0.5289,1,Risque moyen
38,1497.77,83,21,50.28,23.99,0,7016.33,CDI,581,34.61,0,0.4862,0,Risque moyen
49,3415.81,44,21,17.97,10.06,0,2918.55,CDI,580,31.95,0,0.3609,0,Faible risque
29,5176.65,58,33,20.36,13.82,0,4123.02,CDI,755,18.74,0,0.1691,0,Faible risque
36,3918.34,18,24,9.83,17.89,0,2384.92,CDI,519,48.52,0,0.4518,0,Risque moyen
29,2459.5,34,21,20.29,28.2,0,4134.15,CDI,552,53.68,1,0.5001,1,Risque moyen
48,874.02,11,20,22.96,19.31,0,8127.05,CDI,638,41.27,0,0.3653,0,Faible risque
32,888.91,4,18,62.91,15.96,0,2760.23,Sans emploi,628,39.38,0,0.6387,1,Risque eleve
35,3666.65,1,26,32.5,23.09,0,11810.22,CDI,716,75.96,0,0.2251,0,Faible risque
33,1646.64,12,18,87.27,21.82,0,10155.24,CDI,658,43.88,0,0.3276,0,Faible risque
30,1673.42,9,17,29.02,18.69,0,3236.74,CDI,497,31.89,0,0.5345,1,Risque eleve
56,2760.45,13,15,20.08,5.04,0,12965.45,Indépendant,718,42.51,1,0.1908,0,Faible risque
37,1236.91,15,16,32.47,13.6,0,4309.98,CDD,698,69.54,1,0.3741,0,Faible risque
48,1418.83,30,18,98.14,54.89,0,15018.44,Indépendant,728,24.06,0,0.3785,0,Faible risque
49,800.0,14,22,56.69,22.78,0,1608.72,Indépendant,662,32.36,0,0.3906,0,Risque moyen
53,2187.4,8,20,22.61,27.93,2,4877.14,CDD,656,23.63,0,0.6493,1,Risque eleve
32,1762.44,20,25,25.49,58.79,0,2970.0,CDI,634,67.56,1,0.5421,1,Risque eleve
32,1327.63,84,18,44.47,25.83,0,4499.87,CDI,557,40.64,0,0.5402,1,Risque eleve
29,3664.91,11,19,11.38,52.33,2,6956.9,CDD,616,20.56,1,0.7392,1,Risque eleve
47,1718.72,82,15,52.94,31.16,0,2086.28,CDD,672,41.24,0,0.4991,0,Risque moyen
40,3160.06,29,15,26.95,10.85,0,2340.3,CDI,810,33.61,0,0.1439,0,Faible risque
24,800.0,39,19,46.15,25.72,1,4236.89,CDI,743,63.26,0,0.4046,0,Risque moyen
37,983.03,12,20,56.53,13.46,0,3099.52,CDI,698,42.33,0,0.2896,0,Faible risque
36,943.86,24,27,6.01,33.44,1,4061.91,Indépendant,643,60.56,0,0.5761,1,Risque eleve
32,1346.22,32,17,106.91,64.48,0,2185.5,CDI,733,91.91,1,0.4609,0,Risque moyen
35,3189.33,13,21,19.22,62.3,0,9065.47,Indépendant,814,58.69,0,0.2794,0,Faible risque
45,3746.8,13,23,88.36,7.79,0,3279.84,CDI,718,55.76,0,0.1963,0,Faible risque
20,3963.82,41,18,118.48,74.87,0,5505.92,CDI,598,24.76,0,0.5771,1,Risque eleve
28,1338.28,148,22,20.73,12.05,1,2112.9,CDD,627,31.52,0,0.6427,1,Risque eleve
46,2528.44,12,19,143.66,7.8,1,3433.95,CDI,683,35.89,0,0.3368,0,Faible risque
49,4736.13,2,18,11.71,53.4,0,3102.37,Indépendant,650,63.23,0,0.4058,0,Risque moyen
31,1250.99,4,13,38.79,27.22,0,3300.18,Indépendant,605,60.57,0,0.4627,0,Risque moyen
30,2403.78,36,18,19.77,35.0,0,2710.07,CDI,550,39.04,0,0.5305,1,Risque moyen
22,1072.91,5,15,44.96,47.49,0,2237.54,Sans emploi,778,13.68,0,0.5609,1,Risque eleve
34,1754.32,22,26,57.27,25.26,2,4769.16,CDI,668,26.78,1,0.5604,1,Risque eleve
46,1106.18,6,15,18.6,34.09,0,5438.04,CDI,772,39.72,0,0.2609,0,Faible risque
37,2347.64,1,20,49.39,27.18,0,7444.0,CDD,716,64.63,0,0.3572,0,Faible risque
18,1314.78,5,24,50.97,19.98,0,5399.3,CDI,799,32.83,0,0.1986,0,Faible risque
18,2681.26,61,15,23.48,44.24,1,2682.89,CDI,564,11.38,0,0.6521,1,Risque eleve
22,2526.05,30,16,14.81,46.91,0,2498.51,CDI,534,37.22,0,0.5924,1,Risque eleve
33,1299.93,26,22,72.09,33.61,0,2443.47,Indépendant,683,15.51,0,0.3947,0,Risque moyen
42,3027.68,22,25,105.51,32.43,0,3990.94,CDI,705,58.02,0,0.306,0,Faible risque
40,3213.87,13,24,10.37,65.48,0,3737.1,CDD,607,22.66,0,0.6324,1,Risque eleve
47,3903.11,24,16,14.67,13.79,0,2039.79,Indépendant,661,53.95,0,0.2805,0,Faible risque
18,1546.11,19,19,20.83,28.58,0,1894.57,CDD,644,54.99,0,0.5069,1,Risque moyen
33,4192.62,12,16,29.65,10.25,0,7124.03,CDD,553,62.52,1,0.4466,0,Risque moyen
32,1377.95,38,22,9.6,47.08,1,1036.21,Indépendant,684,56.41,0,0.5784,1,Risque eleve
36,2734.4,4,15,81.53,11.94,0,9179.53,CDI,472,24.37,0,0.4806,0,Risque moyen
31,3882.13,119,15,123.97,37.52,0,1270.47,CDI,614,16.44,1,0.4583,0,Risque moyen
39,2181.23,17,20,19.12,66.3,0,5483.46,CDD,694,14.34,0,0.5462,1,Risque eleve
27,1979.12,92,15,70.58,23.14,1,4764.84,CDI,699,76.3,0,0.4466,0,Risque moyen
38,1481.1,8,18,64.32,25.52,0,3180.95,CDI,524,27.07,1,0.5308,1,Risque moyen
40,1850.71,72,15,95.21,14.76,0,1179.13,CDI,732,40.81,0,0.2671,0,Faible risque
49,1505.3,47,19,81.09,51.58,0,6699.3,CDI,635,54.24,0,0.5111,1,Risque moyen
32,2525.19,13,16,98.57,25.83,2,3766.46,CDI,658,40.22,1,0.548,1,Risque eleve
26,1306.02,6,16,28.42,24.5,0,2570.5,CDI,707,59.74,0,0.3116,0,Faible risque
42,2577.29,90,23,19.04,13.86,0,2380.88,CDI,482,21.82,0,0.5572,1,Risque eleve
26,4588.82,78,17,46.27,34.09,0,3848.51,CDI,784,61.79,0,0.218,0,Faible risque
35,4328.68,1,22,15.45,38.36,1,4819.41,CDI,532,33.52,0,0.5902,1,Risque eleve
30,1754.47,93,19,18.57,2.05,2,4617.41,CDD,673,13.77,0,0.5898,1,Risque eleve
18,1672.82,23,18,8.17,18.49,0,22910.64,CDD,639,21.84,0,0.3909,0,Risque moyen
41,1686.01,9,11,15.84,26.61,2,7846.02,CDD,715,56.76,0,0.582,1,Risque eleve
44,1727.41,11,14,17.54,51.43,0,5481.83,Sans emploi,748,49.27,0,0.5948,1,Risque eleve
35,2177.45,25,21,14.31,5.84,1,3784.72,Indépendant,458,45.57,0,0.6561,1,Risque eleve
53,1020.67,52,20,29.24,21.57,0,6279.45,Sans emploi,482,39.33,0,0.8137,1,Risque eleve
44,1470.28,3,22,13.6,18.64,0,2024.05,Sans emploi,783,51.3,0,0.4364,0,Risque moyen
43,1909.93,32,19,21.3,73.51,0,3139.56,Indépendant,638,35.12,1,0.5994,1,Risque eleve
39,3708.32,20,21,30.08,1.48,0,2616.63,CDI,511,71.06,0,0.4075,0,Risque moyen
34,1853.95,21,16,45.92,27.38,0,1387.18,CDI,596,50.06,0,0.4523,0,Risque moyen
34,1866.48,32,14,30.09,30.05,0,4063.56,CDI,692,9.63,0,0.3253,0,Faible risque
24,857.6,78,24,13.2,19.51,1,1956.85,CDI,583,61.47,1,0.6193,1,Risque eleve
19,1442.61,45,26,12.97,19.05,1,1650.89,CDI,526,52.05,0,0.6528,1,Risque eleve
35,2030.88,13,21,11.83,27.19,1,2778.49,CDD,529,21.83,1,0.7134,1,Risque eleve
28,800.0,31,11,64.94,70.04,0,1679.28,CDI,760,45.66,0,0.4448,0,Risque moyen
63,4221.99,118,20,145.3,8.81,0,6013.48,CDI,371,18.27,0,0.6301,1,Risque eleve
46,2446.29,41,12,12.83,44.39,0,2816.58,CDI,652,54.91,0,0.4328,0,Risque moyen
37,2425.16,15,19,10.2,17.04,0,6564.1,Indépendant,596,5.88,1,0.3794,0,Faible risque
31,800.0,46,18,144.53,25.4,0,4501.8,CDD,633,75.17,0,0.5453,1,Risque eleve
25,1644.43,29,16,144.9,43.42,0,5353.52,Sans emploi,705,46.62,1,0.6382,1,Risque eleve
60,1870.05,47,19,5.26,49.76,0,4595.14,CDD,657,39.19,0,0.56,1,Risque eleve
41,2560.17,12,27,19.37,52.15,0,10336.92,CDI,618,35.08,1,0.4711,0,Risque moyen
30,1731.93,23,17,57.96,64.12,0,4348.91,CDD,598,51.12,1,0.6887,1,Risque eleve
38,1083.91,5,15,31.2,19.3,0,3563.86,CDD,747,27.48,0,0.3234,0,Faible risque
39,3095.12,98,17,24.78,10.56,2,7132.15,CDI,590,87.04,0,0.6098,1,Risque eleve
35,1094.36,3,12,187.31,16.53,0,1484.19,CDI,560,6.14,0,0.4521,0,Risque moyen
31,3562.85,12,15,58.55,24.43,1,4470.31,CDI,599,70.95,0,0.4851,0,Risque moyen
18,2233.69,25,22,36.07,40.79,1,3638.05,CDI,692,49.0,0,0.4815,0,Risque moyen
30,800.0,15,19,85.98,32.94,2,4058.73,CDI,592,36.33,0,0.7061,1,Risque eleve
58,1922.1,1,24,10.13,22.81,1,1806.89,CDI,686,54.6,0,0.4114,0,Risque moyen
29,1308.19,41,10,114.65,9.07,0,4967.93,CDI,685,81.16,0,0.2967,0,Faible risque
39,1938.04,39,14,61.95,18.64,0,1705.28,CDI,729,15.66,0,0.2559,0,Faible risque
37,2313.65,2,26,170.07,14.1,0,3162.01,CDI,606,41.98,1,0.3646,0,Faible risque
38,2772.63,40,19,62.66,15.32,0,3001.86,Indépendant,626,33.84,0,0.3608,0,Faible risque
49,1466.5,24,18,49.26,31.33,0,1703.31,CDI,639,18.13,0,0.4126,0,Risque moyen
29,1203.8,28,20,197.19,15.08,1,961.36,Indépendant,697,60.37,0,0.4349,0,Risque moyen
27,2375.47,12,16,40.25,9.5,0,8499.03,CDD,600,42.86,0,0.4275,0,Risque moyen
29,1237.83,2,20,19.17,22.01,0,7098.05,CDI,691,54.29,0,0.3085,0,Faible risque
42,1193.5,13,21,23.97,20.04,0,1630.71,CDD,694,55.62,0,0.4112,0,Risque moyen
46,2518.24,13,18,170.06,27.78,0,6532.37,CDI,432,10.61,1,0.6155,1,Risque eleve
55,1664.94,80,12,12.35,51.56,2,2738.59,CDD,641,9.94,1,0.7862,1,Risque eleve
31,2301.27,7,22,26.15,15.33,0,6341.39,CDD,752,68.74,1,0.2842,0,Faible risque
24,2212.92,12,28,26.88,29.49,0,3725.16,CDI,700,18.36,0,0.3103,0,Faible risque
25,1222.27,2,17,27.6,33.83,1,6308.32,CDI,602,16.28,0,0.5625,1,Risque eleve
40,1528.2,139,10,30.66,38.39,0,1596.5,Indépendant,703,46.0,0,0.4483,0,Risque moyen
38,1943.04,30,9,50.4,24.26,0,4044.26,CDI,659,20.48,0,0.339,0,Faible risque
46,2866.76,85,10,25.59,29.2,0,2561.26,CDI,804,38.36,0,0.2149,0,Faible risque
24,3849.65,4,18,12.62,28.23,0,5049.08,CDI,791,53.49,1,0.1787,0,Faible risque
25,3244.24,5,20,20.26,32.26,0,2874.05,CDD,616,24.01,0,0.4843,0,Risque moyen
61,1544.59,101,14,42.57,12.67,1,7559.72,CDI,622,57.02,0,0.499,0,Risque moyen
31,1246.8,20,21,27.71,27.0,0,1359.02,CDD,820,45.82,0,0.289,0,Faible risque
51,1546.67,2,15,35.79,39.15,2,1454.19,CDD,612,26.86,0,0.7564,1,Risque eleve
29,2392.6,25,17,20.15,34.24,1,2313.16,Sans emploi,725,4.65,0,0.6494,1,Risque eleve
28,4028.56,3,21,89.59,35.42,0,1799.49,Sans emploi,606,57.12,0,0.6626,1,Risque eleve
39,1963.81,2,16,122.08,18.72,1,7073.73,CDD,558,54.9,0,0.6411,1,Risque eleve
27,2424.51,4,19,35.32,20.34,1,2523.58,CDI,669,4.45,0,0.3944,0,Risque moyen
36,2379.01,71,28,23.88,10.22,1,2363.6,CDI,658,86.29,0,0.4419,0,Risque moyen
38,1260.07,11,24,63.37,19.84,0,2113.36,CDI,561,60.61,0,0.4871,0,Risque moyen
41,2210.13,10,21,30.05,29.73,1,5811.64,CDI,665,17.08,1,0.4394,0,Risque moyen
56,4178.85,1,26,18.71,3.56,0,6618.68,Indépendant,705,34.06,0,0.1834,0,Faible risque
35,1238.95,4,19,25.2,39.79,2,2549.36,CDI,679,70.3,0,0.6235,1,Risque eleve
32,2530.37,10,20,15.28,38.57,0,2719.13,CDD,673,48.02,0,0.4669,0,Risque moyen
44,1836.07,10,26,48.36,20.55,0,5759.05,Sans emploi,707,23.25,1,0.5201,1,Risque moyen
26,3498.3,24,27,104.09,14.77,0,6913.92,CDI,584,25.57,1,0.3578,0,Faible risque
40,3420.5,6,17,71.91,40.52,0,2082.25,CDI,740,54.55,0,0.2756,0,Faible risque
50,2239.84,2,19,26.72,9.66,1,3188.64,CDI,629,49.96,0,0.4151,0,Risque moyen
48,2283.83,48,27,53.29,8.16,1,2792.46,Sans emploi,558,50.29,1,0.7714,1,Risque eleve
47,2052.69,59,18,5.0,34.23,0,9169.64,CDI,596,19.2,0,0.4592,0,Risque moyen
40,3025.87,15,27,12.51,51.81,0,5111.61,CDD,737,25.23,0,0.4141,0,Risque moyen
37,2248.58,1,10,18.09,23.25,2,10737.3,CDI,724,21.89,0,0.4148,0,Risque moyen
39,2053.38,42,18,15.15,59.07,1,2190.94,CDI,595,54.58,1,0.6893,1,Risque eleve
42,2877.38,81,24,90.96,16.59,0,6408.99,CDI,600,45.87,0,0.3973,0,Risque moyen
27,2392.34,55,18,23.13,4.38,0,2808.49,CDI,646,16.42,0,0.2945,0,Faible risque
28,1460.08,4,9,17.91,28.65,0,3673.4,CDI,626,21.22,0,0.3981,0,Risque moyen
32,1466.51,12,18,7.15,5.26,0,8606.1,CDD,682,28.36,0,0.3302,0,Faible risque
31,2020.67,27,25,27.49,50.69,0,3056.42,CDI,637,20.6,0,0.485,0,Risque moyen
45,1357.39,7,14,83.5,48.03,0,1988.44,CDI,749,27.15,0,0.3351,0,Faible risque
40,2392.45,22,10,119.64,34.96,0,5536.66,CDI,703,89.52,0,0.3287,0,Faible risque
47,921.41,13,10,16.06,62.33,0,4385.1,CDI,711,30.23,1,0.4428,0,Risque moyen
19,800.0,14,18,32.43,16.08,1,2962.75,CDD,602,45.21,1,0.6296,1,Risque eleve
35,2678.23,147,27,92.02,33.57,0,3373.18,CDI,688,40.21,0,0.4086,0,Risque moyen
31,4177.27,68,19,20.92,43.18,1,1604.8,CDI,531,53.46,1,0.6668,1,Risque eleve
48,1205.41,3,14,36.06,54.22,0,2438.78,CDD,560,33.95,0,0.6943,1,Risque eleve
37,986.03,21,17,42.16,25.93,0,1693.2,CDI,813,16.34,0,0.2129,0,Faible risque
25,3733.83,5,8,19.79,9.08,0,2446.64,CDI,652,54.94,0,0.252,0,Faible risque
45,1901.59,27,21,49.3,7.33,0,7679.52,CDI,538,64.5,0,0.435,0,Risque moyen
50,800.0,4,27,21.57,36.72,0,3739.28,CDD,654,55.52,0,0.5349,1,Risque eleve
45,983.72,18,20,39.61,12.32,1,1540.69,Indépendant,542,7.74,1,0.5999,1,Risque eleve
33,1700.58,27,18,37.75,23.57,2,2705.27,CDI,708,23.58,0,0.504,1,Risque moyen
33,1248.26,14,21,38.05,19.98,0,7050.81,CDD,715,64.02,1,0.3716,0,Faible risque
42,800.0,5,20,60.37,42.15,1,6628.26,Indépendant,610,26.86,0,0.6209,1,Risque eleve
23,1834.66,20,22,239.64,17.85,1,4411.25,CDI,573,27.92,0,0.5477,1,Risque eleve
37,800.0,20,20,17.57,24.38,0,3809.4,CDD,636,65.57,0,0.5175,1,Risque moyen
39,1882.58,12,20,146.84,23.98,1,3129.85,CDI,599,35.84,0,0.5317,1,Risque moyen
44,1525.91,5,17,11.4,52.4,1,4376.33,CDI,650,43.64,0,0.579,1,Risque eleve
33,2333.01,19,15,59.75,39.21,0,1802.98,CDI,649,41.75,0,0.4115,0,Risque moyen
28,2233.76,17,11,29.2,41.1,0,1851.16,Indépendant,669,35.19,1,0.4089,0,Risque moyen
29,2495.64,4,25,24.63,66.14,0,1986.27,CDI,446,40.61,0,0.7568,1,Risque eleve
18,1363.09,26,21,13.63,43.82,0,4370.98,CDD,668,31.86,1,0.5333,1,Risque eleve
30,2453.85,2,15,14.52,45.92,0,2366.92,CDD,683,15.19,0,0.4675,0,Risque moyen
32,1808.66,1,19,16.99,38.1,0,2166.01,CDI,589,37.29,0,0.4903,0,Risque moyen
47,1209.24,28,24,48.51,33.56,0,1241.41,CDI,614,36.28,0,0.4776,0,Risque moyen
38,2230.53,1,18,33.27,36.26,1,1667.13,CDI,730,17.34,0,0.3878,0,Faible risque
21,1820.35,7,22,37.22,68.59,0,3233.43,CDI,482,51.52,0,0.7449,1,Risque eleve
37,1835.39,15,15,18.24,4.23,0,3785.27,CDI,713,50.58,0,0.2236,0,Faible risque
33,1717.27,60,22,183.75,35.59,0,6676.84,CDD,686,37.89,0,0.4819,0,Risque moyen
40,1095.4,25,22,65.0,50.72,0,3248.94,CDI,586,83.16,0,0.5957,1,Risque eleve
35,1078.48,5,15,48.74,15.36,0,2023.89,CDI,668,78.11,0,0.3343,0,Faible risque
30,2086.95,8,22,13.73,36.22,0,2708.71,CDI,708,32.53,0,0.3277,0,Faible risque
26,3248.85,6,19,48.45,9.07,2,2186.01,CDI,460,26.2,0,0.7048,1,Risque eleve
32,2788.75,45,24,113.32,8.06,1,3996.24,Indépendant,706,39.23,0,0.3442,0,Faible risque
33,2545.79,53,20,52.09,39.05,0,2244.01,CDD,592,65.4,0,0.608,1,Risque eleve
19,3119.87,6,13,16.58,36.63,0,4591.46,CDD,643,37.9,0,0.4654,0,Risque moyen
18,1229.78,39,20,98.02,8.09,1,2301.61,Indépendant,797,27.03,0,0.2794,0,Faible risque
29,1606.07,44,15,40.9,13.49,1,2349.65,CDI,602,38.88,1,0.5111,1,Risque moyen
32,895.85,4,18,58.17,36.6,0,6579.12,CDI,649,73.13,0,0.4329,0,Risque moyen
39,2754.3,60,16,58.54,31.25,1,6522.06,Sans emploi,679,28.43,0,0.6944,1,Risque eleve
43,1183.6,30,19,29.29,16.63,0,2148.5,CDD,716,27.12,0,0.3676,0,Faible risque
27,1661.03,15,18,34.63,39.15,1,1779.16,Indépendant,681,30.05,0,0.5146,1,Risque moyen
27,4073.33,54,16,84.67,31.42,1,4668.36,CDI,614,37.03,0,0.4941,0,Risque moyen
47,1792.59,58,14,213.37,44.82,0,1666.68,CDI,560,89.04,0,0.6066,1,Risque eleve
25,1561.33,19,23,40.12,42.65,2,4832.33,CDI,705,36.46,0,0.5888,1,Risque eleve
26,1713.89,68,15,242.81,12.19,2,1857.33,CDD,636,13.54,0,0.6726,1,Risque eleve
39,2614.08,88,12,36.12,44.12,0,1423.37,Sans emploi,690,14.86,0,0.6578,1,Risque eleve
25,2879.47,10,19,13.68,32.92,0,11473.4,CDI,673,35.77,0,0.3108,0,Faible risque
38,1787.36,25,19,89.71,21.68,0,3678.78,CDI,769,40.03,0,0.2287,0,Faible risque
25,2544.55,53,12,17.05,30.7,0,3044.18,CDI,786,37.93,1,0.2321,0,Faible risque
46,1695.29,14,15,65.49,28.57,1,1992.37,CDD,661,11.0,0,0.5622,1,Risque eleve
33,1744.27,11,13,27.01,31.76,1,6227.9,CDI,770,41.34,0,0.332,0,Faible risque
23,1293.63,75,21,38.4,34.95,1,1315.95,CDI,837,48.97,0,0.3365,0,Faible risque
33,1217.33,79,16,15.54,31.47,1,3389.07,CDD,669,25.09,0,0.6182,1,Risque eleve
32,1656.3,58,13,39.81,6.27,0,7177.88,CDD,594,75.24,0,0.4832,0,Risque moyen
53,1053.37,31,14,47.17,32.74,1,1080.67,CDI,631,36.1,0,0.5581,1,Risque eleve
54,2389.5,52,21,76.34,21.45,1,2475.1,CDI,651,50.94,0,0.4644,0,Risque moyen
29,4366.22,6,11,121.71,29.84,1,4194.6,CDI,616,64.5,1,0.4543,0,Risque moyen
27,838.82,4,10,182.65,59.42,1,5845.23,CDI,815,6.79,0,0.3969,0,Risque moyen
24,2170.65,5,17,11.41,15.11,0,5774.2,CDI,570,18.79,0,0.3952,0,Risque moyen
32,1567.51,1,22,12.21,17.42,0,1967.45,CDD,584,27.34,0,0.5182,1,Risque moyen
40,1034.49,25,21,24.55,4.98,0,10126.07,CDI,628,33.68,0,0.3213,0,Faible risque
35,2303.75,17,14,38.55,50.72,0,4605.9,CDI,509,34.09,0,0.6265,1,Risque eleve
39,2595.86,1,21,11.41,39.29,1,3327.6,CDI,690,43.98,0,0.4458,0,Risque moyen
38,1794.09,35,18,67.82,56.03,2,1727.99,CDI,532,28.16,1,0.8189,1,Risque eleve
47,1917.08,30,17,13.93,31.16,0,3495.55,Indépendant,850,5.47,0,0.1853,0,Faible risque
35,1104.42,7,17,89.61,19.49,0,2655.57,Indépendant,613,61.43,0,0.4331,0,Risque moyen
34,1658.22,2,17,17.44,12.66,1,2229.05,CDI,538,16.3,0,0.5577,1,Risque eleve
42,1330.61,13,26,18.48,33.86,0,1385.67,CDI,737,47.84,0,0.3176,0,Faible risque
29,1081.53,5,14,66.79,16.94,2,5511.31,CDI,667,12.94,0,0.5218,1,Risque moyen
24,4112.08,17,17,45.69,39.69,0,1752.82,CDI,462,63.91,0,0.6135,1,Risque eleve
31,2074.15,36,23,19.59,33.92,0,5606.84,CDI,798,34.47,0,0.2322,0,Faible risque
34,1767.8,56,19,17.76,8.66,1,2022.98,Sans emploi,625,23.64,0,0.7124,1,Risque eleve
37,1077.12,1,16,30.4,1.07,0,4782.11,Indépendant,775,45.43,0,0.182,0,Faible risque
43,2729.58,50,24,27.58,22.01,0,1405.16,CDD,512,77.76,0,0.6415,1,Risque eleve
38,2733.34,31,23,34.6,29.03,0,3377.48,CDD,763,56.83,0,0.3252,0,Faible risque
25,2504.88,8,17,37.98,34.39,0,3609.9,CDD,700,16.83,1,0.4007,0,Risque moyen
26,847.31,15,16,81.18,28.87,1,1000.78,CDI,722,28.89,0,0.4255,0,Risque moyen
25,1805.12,32,18,103.72,32.94,0,2741.34,CDI,528,55.31,0,0.5752,1,Risque eleve
26,993.73,7,11,22.63,21.82,1,2348.41,CDI,546,59.18,1,0.6174,1,Risque eleve
38,2767.28,5,19,15.96,71.03,1,3553.01,CDI,595,59.03,0,0.6921,1,Risque eleve
39,1752.1,4,17,17.09,34.72,0,3754.49,CDD,757,14.29,0,0.346,0,Faible risque
45,3318.47,14,9,53.15,31.67,0,8899.27,CDI,793,20.71,0,0.1779,0,Faible risque
43,2654.61,17,14,67.02,32.88,2,4711.23,CDI,638,13.66,1,0.5842,1,Risque eleve
48,800.0,17,19,20.3,8.51,0,2742.97,CDI,572,60.81,0,0.4343,0,Risque moyen
48,3096.27,23,14,88.06,56.65,1,3747.68,CDI,508,58.42,1,0.734,1,Risque eleve
43,2040.91,22,30,87.29,29.91,0,4298.96,CDI,593,9.7,0,0.4494,0,Risque moyen
24,4480.83,14,16,285.99,8.89,2,2026.38,CDI,674,47.31,0,0.4135,0,Risque moyen
20,1756.09,8,11,114.3,31.37,0,2104.75,CDI,640,15.79,0,0.3936,0,Risque moyen
34,821.32,10,13,68.89,44.5,0,8082.39,CDI,730,46.45,0,0.35,0,Faible risque
27,942.56,46,10,45.96,15.7,0,17258.88,CDD,637,40.53,0,0.4339,0,Risque moyen
22,1517.54,8,21,45.29,21.46,0,2844.65,CDD,582,55.88,0,0.5522,1,Risque eleve
42,1960.78,1,20,30.19,29.03,0,4342.72,CDI,692,59.83,0,0.32,0,Faible risque
18,2140.28,39,17,40.47,21.62,1,7389.12,CDI,711,44.99,1,0.3736,0,Faible risque
44,2998.01,8,13,11.73,45.31,0,2272.83,Indépendant,651,34.15,0,0.417,0,Risque moyen
25,1497.36,8,11,36.44,11.46,0,3662.91,CDD,641,28.47,0,0.413,0,Risque moyen
34,2618.48,12,13,42.66,52.7,0,5962.73,CDI,565,38.02,1,0.547,1,Risque eleve
46,2641.2,38,20,71.16,25.1,0,5471.93,CDD,641,37.1,0,0.4529,0,Risque moyen
39,2552.04,8,18,27.49,38.39,0,3668.26,CDI,639,57.11,1,0.4077,0,Risque moyen
35,2160.34,15,19,29.83,37.37,2,2556.83,CDD,716,8.9,0,0.6219,1,Risque eleve
18,3340.99,24,20,31.54,34.88,0,4147.94,CDI,575,54.23,0,0.4663,0,Risque moyen
43,953.58,7,23,37.48,34.27,0,3800.0,CDD,633,46.58,0,0.5449,1,Risque eleve
26,1603.99,11,16,5.67,48.79,0,7359.68,CDI,762,14.16,0,0.3026,0,Faible risque
30,1375.22,19,19,36.93,29.8,0,1657.46,CDD,752,44.25,0,0.372,0,Faible risque
28,2100.11,88,19,20.47,9.27,1,4335.09,Indépendant,817,19.61,0,0.2538,0,Faible risque
25,1907.65,5,14,64.96,31.69,0,1914.79,CDI,627,34.86,0,0.4123,0,Risque moyen
43,1706.82,50,21,57.88,14.9,0,3980.76,CDI,764,49.07,0,0.2274,0,Faible risque
33,1223.84,18,21,60.22,12.17,0,5604.03,CDI,701,44.53,0,0.2745,0,Faible risque
40,1655.84,2,22,22.23,59.02,0,4029.82,Sans emploi,764,44.98,0,0.6121,1,Risque eleve
37,1372.54,41,17,18.56,9.69,2,3168.29,CDI,596,61.02,0,0.6201,1,Risque eleve
55,1514.14,42,16,61.75,29.82,1,1170.5,CDI,605,79.95,0,0.5888,1,Risque eleve
26,1457.32,58,26,11.47,13.08,0,5114.63,Indépendant,751,62.7,0,0.2641,0,Faible risque
33,1270.67,62,24,30.36,36.12,0,6920.42,CDD,779,42.41,0,0.3769,0,Faible risque
28,1572.45,35,20,9.37,16.02,0,12145.37,CDI,482,37.53,0,0.5374,1,Risque eleve
35,3483.71,34,16,55.0,26.96,0,3405.47,CDI,532,52.27,0,0.4874,0,Risque moyen
24,1932.44,2,23,71.91,51.9,1,3811.04,CDI,731,52.8,1,0.4723,0,Risque moyen
37,1711.45,15,13,23.27,8.38,1,9643.6,CDI,719,24.52,0,0.2946,0,Faible risque
31,1435.17,6,16,35.89,16.0,1,671.55,CDD,506,46.62,1,0.7221,1,Risque eleve
36,2209.35,12,24,48.05,14.17,1,1974.4,Sans emploi,679,45.76,0,0.646,1,Risque eleve
24,2559.84,11,20,67.63,43.22,1,4636.44,CDD,607,17.55,1,0.6628,1,Risque eleve
